seed,commissioning_size,detector,count,median_score,q95,q99,second_max,maximum,max_minus_second,max_to_second_ratio,max_to_median_ratio
4,10,RACE,100.0,45.63234568288762,47.82649445113254,59.072682825770954,58.98305768735088,67.94557152935405,8.962513842003176,1.1519506480913624,1.4889782787307824
4,10,SourceOnly,100.0,36.927252121219325,41.42365845274704,51.15327904718633,51.03482439502577,62.88028961107519,11.84546521604942,1.2321055349257548,1.702815292203738
4,10,TargetOnly,100.0,35.50437592666656,46.611088332289576,133.65198051374716,56.64658055117843,7757.186576804112,7700.539996252934,136.94006772034075,218.48536622151576
4,25,Pooled,100.0,26.955586324287513,36.24482143610488,47.59794713653959,47.49170682930146,58.115737553109085,10.624030723807628,1.2237028616805325,2.1559812075297233
4,25,RACE,100.0,24.766553895676072,27.632812947305663,45.74994752954006,45.64304568655838,56.33322998472104,10.690184298162656,1.2342127729944816,2.274568768106091
4,25,SourceOnly,100.0,36.927252121219325,41.42365845274704,51.15327904718633,51.03482439502577,62.88028961107519,11.84546521604942,1.2321055349257548,1.702815292203738
4,25,TargetOnly,100.0,30.23267937527559,28771.944934481624,28785.85212584167,28772.870227573247,30071.060054414866,1298.189826841619,1.045118537586756,994.6541515935601
4,50,Pooled,100.0,25.60502044548874,32.99213083882169,47.01312922225888,46.90377805404839,57.83889487509232,10.935116821043934,1.233139360510429,2.2588888377662966
4,50,RACE,100.0,22.37999674645821,25.67388370021754,47.3744711639138,47.25121825788673,59.5765088605884,12.32529060270167,1.2608459857147587,2.6620427847031207
4,50,SourceOnly,100.0,36.927252121219325,41.42365845274704,51.15327904718633,51.03482439502577,62.88028961107519,11.84546521604942,1.2321055349257548,1.702815292203738
4,50,TargetOnly,100.0,29.985640196161214,34.40363476749856,134.29860779281583,38.02396281620994,9665.488460471875,9627.464497655665,254.19466422240967,322.33723866630197
4,100,Pooled,100.0,24.581947979111497,31.51890170193047,35.89898021484677,35.845065360349594,41.23655081006462,5.391485449715027,1.1504108137484073,1.6775135495813989
